time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
6900,2024-03-30 02:26:20,-34.44152586906,150.842434333548,1.64042,,,62.513778903328,6.233596,0,2.66167659436,3.3821195308,14,4,11.806,62.841862903328,1.968504,0.223694,2.66167659436,0,0,0,132.6, -0.8, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.92,3.921,3.948,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
7000,2024-03-30 02:26:20,-34.4415258901516,150.842434411964,1.64042,,,62.513778903328,6.233596,0,2.67809063688,3.4069226812,14,4,11.806,62.841862903328,1.968504,0.223694,2.67809063688,0,0,0,132.7, -0.8, 1.4,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.92,3.921,3.948,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
7100,2024-03-30 02:26:20,-34.4415259175453,150.842434485427,1.64042,,,62.513778903328,5.905512,0,2.69219496804,3.4311680888,14,4,11.806,62.841862903328,1.968504,0.223694,2.69219496804,0,0,0,132.7, -0.8, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.92,3.921,3.948,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
7200,2024-03-30 02:26:20,-34.4415259252674,150.842434552209,1.64042,,,62.513778903328,6.233596,0,2.70823827564,3.4514764884,14,4,11.806,62.841862903328,1.968504,0.223694,2.70823827564,0,0,0,132.8, -0.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.92,3.921,3.948,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
7300,2024-03-30 02:26:21,-34.441525941275,150.842434604097,1.64042,,,62.513778903328,6.233596,0,2.7189469374,3.4681431556,14,4,11.806,62.841862903328,1.968504,0.223694,2.7189469374,0,0,0,132.7, -0.9, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.92,3.921,3.948,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
7400,2024-03-30 02:26:21,-34.4415259508079,150.842434668037,1.64042,,,62.513778903328,6.233596,0,2.73403552056,3.487696962,14,4,11.806,62.841862903328,1.968504,0.223694,2.73403552056,0,0,0,132.8, -0.9, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.92,3.921,3.948,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
7500,2024-03-30 02:26:21,-34.4415259874121,150.842434742272,1.64042,,,62.513778903328,6.233596,0,2.74714247636,3.5137140232,14,4,11.806,62.841862903328,1.968504,0.223694,2.74714247636,0,0,0,132.7, -0.8, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.92,3.921,3.948,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
7600,2024-03-30 02:26:21,-34.4415260204858,150.84243483467,1.64042,,,62.513778903328,6.233596,0,2.76585966856,3.5440289848,14,4,11.806,62.841862903328,1.968504,0.223694,2.76585966856,0,0,0,132.8, -0.7, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.92,3.921,3.948,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
7700,2024-03-30 02:26:21,-34.4415260716906,150.842434920188,1.64042,,,62.513778903328,6.233596,0,2.77988197872,3.5758203244,14,4,11.806,62.841862903328,1.968504,0.223694,2.77988197872,0,0,0,132.8, -0.8, 1.7,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.92,3.921,3.948,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
7800,2024-03-30 02:26:21,-34.4415261412935,150.84243499849,1.64042,,,62.513778903328,6.233596,0,2.78921924936,3.6104659948,14,4,11.827,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.8, -0.8, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.907,3.907,3.937,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
7900,2024-03-30 02:26:21,-34.4415262379319,150.842435050131,1.64042,,,62.513778903328,6.233596,0,2.78740822568,3.6489830564,14,4,11.827,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.7, -0.8, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.907,3.907,3.937,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
8000,2024-03-30 02:26:21,-34.4415263366319,150.842435096217,1.64042,,,62.513778903328,6.233596,0,2.78429470852,3.6875985432,14,4,11.827,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.7, -0.9, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.907,3.907,3.937,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
8100,2024-03-30 02:26:21,-34.4415264313975,150.842435129518,1.64042,,,62.513778903328,6.233596,0,2.77880914404,3.723589358,14,4,11.827,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.5, -0.8, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.907,3.907,3.937,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
8200,2024-03-30 02:26:21,-34.4415265188482,150.842435163876,1.64042,,,62.513778903328,6.233596,0,2.77515100744,3.7571195428,13,4,11.827,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.6, -0.8, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.907,3.907,3.937,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
8300,2024-03-30 02:26:21,-34.4415266026447,150.842435195567,1.64042,,,62.513778903328,6.233596,0,2.77167987872,3.7891405412,13,4,11.827,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.6, -0.6, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.907,3.907,3.937,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
8400,2024-03-30 02:26:22,-34.4415266708993,150.84243521459,1.64042,,,62.513778903328,6.233596,0,2.7672409022,3.8146982848,13,4,11.827,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.8, -0.7, 1.4,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.907,3.907,3.937,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
8500,2024-03-30 02:26:22,-34.4415267432283,150.842435215865,1.64042,,,62.513778903328,6.233596,0,2.75752305412,3.8410762384,13,4,11.827,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.7, -0.8, 1.4,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.907,3.907,3.937,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
8600,2024-03-30 02:26:22,-34.4415267984944,150.842435202984,1.64042,,,62.513778903328,6.233596,0,2.7463747598,3.8616142968,12,4,11.827,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.7, -0.8, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.907,3.907,3.937,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
8700,2024-03-30 02:26:22,-34.4415268702274,150.84243518653,1.64042,,,62.513778903328,6.233596,0,2.73213919504,3.8882547176,12,4,11.827,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.5, -0.8, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.907,3.907,3.937,0,0,0,8.286,88.52,62.513778903328,1.64042,6,P-GPS,
8800,2024-03-30 02:26:22,-34.4415269218197,150.842435164889,1.64042,,,62.513778903328,6.233596,0,2.71926189804,3.9081694164,12,4,11.72,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.6, -0.8, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.9,3.898,3.927,0,0,0,8.342,88.7,62.513778903328,1.64042,6,P-GPS,
8900,2024-03-30 02:26:22,-34.4415269867523,150.842435148881,1.64042,,,62.513778903328,6.233596,0,2.70634195012,3.9323492072,12,4,11.72,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.6, -0.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.9,3.898,3.927,0,0,0,8.342,88.7,62.513778903328,1.64042,6,P-GPS,
9000,2024-03-30 02:26:22,-34.4415270306259,150.842435132458,1.64042,,,62.513778903328,6.233596,0,2.69611557184,3.9491142996,12,4,11.72,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.7, -0.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.9,3.898,3.927,0,0,0,8.342,88.7,62.513778903328,1.64042,6,P-GPS,
9100,2024-03-30 02:26:22,-34.4415270920768,150.842435119307,1.64042,,,62.513778903328,6.233596,0,2.68469168696,3.9718833292,12,4,11.72,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.6, -0.7, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.9,3.898,3.927,0,0,0,8.342,88.7,62.513778903328,1.64042,6,P-GPS,
9200,2024-03-30 02:26:22,-34.4415271341688,150.842435121574,1.64042,,,62.513778903328,6.233596,0,2.68014444272,3.9872376604,12,4,11.72,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.7, -0.5, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.9,3.898,3.927,0,0,0,8.342,88.7,62.513778903328,1.64042,6,P-GPS,
9300,2024-03-30 02:26:22,-34.4415271885361,150.842435136709,1.64042,,,62.513778903328,6.233596,0,2.67786097808,4.0076116768,12,4,11.72,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.5, -0.4, 1,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.9,3.898,3.927,0,0,0,8.342,88.7,62.513778903328,1.64042,6,P-GPS,
9400,2024-03-30 02:26:23,-34.441527218164,150.842435171555,1.64042,,,62.513778903328,6.233596,0,2.6842520544,4.0226707324,13,4,11.72,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.6, -0.4, 1,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.9,3.898,3.927,0,0,0,8.342,88.7,62.513778903328,1.64042,6,P-GPS,
9500,2024-03-30 02:26:23,-34.4415272634445,150.842435204116,1.64042,,,62.513778903328,6.233596,0,2.68824811752,4.0418636464,13,4,11.72,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.6, -0.5, 1,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.9,3.898,3.927,0,0,0,8.342,88.7,62.513778903328,1.64042,6,P-GPS,
9600,2024-03-30 02:26:23,-34.4415272885421,150.842435243443,1.64042,,,62.513778903328,6.233596,0,2.69660113616,4.0568242768,13,4,11.72,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.7, -0.6, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.9,3.898,3.927,0,0,0,8.342,88.7,62.513778903328,1.64042,6,P-GPS,
9700,2024-03-30 02:26:23,-34.4415273331419,150.842435260424,1.64042,,,62.513778903328,6.233596,0,2.6964239708,4.0738846448,13,4,11.72,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.7, -0.7, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.9,3.898,3.927,0,0,0,8.342,88.7,62.513778903328,1.64042,6,P-GPS,
9800,2024-03-30 02:26:23,-34.4415273454366,150.842435298592,1.64042,,,62.513778903328,6.233596,0,2.70599418108,4.0862206032,13,4,12.064,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.8, -0.7, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
9900,2024-03-30 02:26:23,-34.4415273653265,150.842435337713,1.64042,,,62.513778903328,6.233596,0,2.71502961444,4.1000329396,13,4,12.064,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.8, -0.6, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
10000,2024-03-30 02:26:23,-34.4415273660267,150.842435401407,1.64042,,,62.513778903328,6.233596,0,2.73324155728,4.1191930452,13,4,12.064,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.8, -0.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
10100,2024-03-30 02:26:23,-34.4415273971202,150.842435457198,1.64042,,,62.513778903328,6.233596,0,2.7459318464,4.1394686364,13,4,12.064,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.8, -0.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
10200,2024-03-30 02:26:23,-34.4415274123592,150.842435534899,1.64042,,,62.513778903328,6.233596,0,2.76669300192,4.1634843852,13,4,12.064,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.7, -0.4, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
10300,2024-03-30 02:26:23,-34.4415274526339,150.842435595264,1.64042,,,62.513778903328,6.233596,0,2.7799213488,4.1868767744,13,4,12.064,62.841862903328,1.968504,0.223694,2.78921924936,0,0,0,132.7, -0.4, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
10400,2024-03-30 02:26:24,-34.441527485802,150.842435666468,1.64042,,,62.513778903328,6.233596,0,2.7971293546,4.2114830744,13,4,12.064,62.841862903328,1.968504,0.223694,2.7971293546,0,0,0,132.6, -0.3, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
10500,2024-03-30 02:26:24,-34.4415275356975,150.842435717774,1.64042,,,62.513778903328,6.233596,0,2.80704077224,4.2353347812,13,4,12.064,62.841862903328,1.968504,0.223694,2.80704077224,0,0,0,132.6, -0.3, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
10600,2024-03-30 02:26:24,-34.4415275654655,150.842435773261,1.64042,,,62.513778903328,6.233596,0,2.82025599576,4.25524948,14,4,12.064,62.841862903328,1.968504,0.223694,2.82025599576,0,0,0,132.7, -0.3, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
10700,2024-03-30 02:26:24,-34.4415276006952,150.842435807842,1.64042,,,62.513778903328,6.233596,0,2.82695875188,4.2717849136,14,4,12.064,62.841862903328,1.968504,0.223694,2.82695875188,0,0,0,132.7, -0.3, 1.7,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
10800,2024-03-30 02:26:24,-34.4415276106646,150.84243583397,1.64042,,,62.513778903328,6.233596,0,2.83362213792,4.2804463312,14,4,11.978,62.841862903328,1.968504,0.223694,2.83362213792,0,0,0,132.6, -0.4, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
10900,2024-03-30 02:26:24,-34.4415276345995,150.842435831706,1.64042,,,62.513778903328,6.233596,0,2.8307415604,4.289206174,14,4,11.978,62.841862903328,1.968504,0.223694,2.83362213792,0,0,0,132.6, -0.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
11000,2024-03-30 02:26:24,-34.441527627392,150.842435840201,1.64042,,,62.513778903328,6.233596,0,2.83388132428,4.2928807148,14,4,11.978,62.841862903328,1.968504,0.223694,2.83388132428,0,0,0,132.5, -0.4, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,132.7,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
11100,2024-03-30 02:26:24,-34.4415276339481,150.842435854785,1.64042,,,62.513778903328,6.233596,0,2.83752305668,4.2978675916,14,4,11.978,62.841862903328,1.968504,0.223694,2.83752305668,0,0,0,132.6, -0.4, 1.1,0,0,1024,1024,1024,842,0,0,0,-28,132.6,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
11200,2024-03-30 02:26:24,-34.4415276068215,150.84243587144,1.64042,,,62.513778903328,6.233596,0,2.8448819808,4.3089568308,14,4,11.978,62.841862903328,1.968504,0.223694,2.8448819808,0,0,0,132.6, -0.4, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,132.1,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
11300,2024-03-30 02:26:24,-34.4415275979204,150.842435872712,1.64042,,,62.513778903328,6.233596,0,2.84608276824,4.3122376708,14,4,11.978,62.841862903328,1.968504,0.223694,2.84608276824,0,0,0,132.6, -0.5, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,132,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
11400,2024-03-30 02:26:25,-34.4415275450806,150.842435877083,1.64042,,,62.513778903328,6.233596,0,2.85235245348,4.3315618184,14,4,11.978,62.841862903328,1.968504,0.223694,2.85235245348,0,0,0,132.3, -0.6, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,132,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
11500,2024-03-30 02:26:25,-34.4415275047734,150.842435871629,1.64042,,,62.513778903328,6.233596,0,2.85466544568,4.3463584068,14,4,11.978,62.841862903328,1.968504,0.223694,2.85466544568,0,0,0,132, -0.4, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,132,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
11600,2024-03-30 02:26:25,-34.4415274389452,150.842435870819,1.64042,,,62.513778903328,6.233596,0,2.86094825428,4.3703741556,14,4,11.978,62.841862903328,1.968504,0.223694,2.86094825428,0,0,0,132, -0.5, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,132,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
11700,2024-03-30 02:26:25,-34.4415274070798,150.842435868928,1.64042,,,62.513778903328,6.233596,0,2.86362213888,4.3820211376,14,4,11.978,62.841862903328,1.968504,0.223694,2.86362213888,0,0,0,131.9, -0.8, 0.8,0,0,1024,1024,1024,524,0,0,0,-76,131.9,0,0,97,3.893,3.892,3.922,0,0,0,8.274,88.7,62.513778903328,1.64042,6,P-GPS,
11800,2024-03-30 02:26:25,-34.4415273193457,150.842435882822,1.64042,,,62.513778903328,6.233596,0,2.87671925216,4.4143046032,14,4,11.698,62.841862903328,1.968504,0.223694,2.87671925216,0,0,0,132, -0.5, 1,0,0,1024,1024,1024,615,0,0,0,-62,128.8,0,0,97,3.888,3.886,3.915,0,0,0,8.232,88.7,62.513778903328,1.64042,6,P-GPS,
11900,2024-03-30 02:26:25,-34.4415272265342,150.842435900612,1.64042,,,62.513778903328,6.233596,0,2.89179143112,4.4485893812,14,4,11.698,62.841862903328,1.968504,0.223694,2.89179143112,0,0,0,131.6, -0.4, 1.5,0,0,1024,1024,1024,615,0,0,0,-62,124.5,0,0,97,3.888,3.886,3.915,0,0,0,8.232,88.7,62.513778903328,1.64042,6,P-GPS,
12000,2024-03-30 02:26:25,-34.4415270955193,150.842435926446,1.64042,,,62.513778903328,6.233596,0,2.91382555256,4.4970145796,14,4,11.698,62.841862903328,1.968504,0.223694,2.91382555256,0,0,0,129.4, -0.4, 2,0,0,1024,1024,1024,684,0,0,0,-52,121.2,0,0,97,3.888,3.886,3.915,0,0,0,8.232,88.7,62.513778903328,1.64042,6,P-GPS,
12100,2024-03-30 02:26:25,-34.4415270025352,150.842435942639,1.64042,,,62.513778903328,6.233596,0,2.92923893888,4.5312993576,14,4,11.698,62.841862903328,1.968504,0.223694,2.92923893888,0,0,0,125.9, -0.3, 2.2,0,0,1024,1024,1024,684,0,0,0,-52,118.9,0,0,97,3.888,3.886,3.915,0,0,0,8.232,88.7,62.513778903328,1.64042,6,P-GPS,
12200,2024-03-30 02:26:25,-34.4415268871893,150.842435950432,1.64042,,,62.513778903328,6.233596,0,2.94531833572,4.5734253432,14,4,11.698,62.841862903328,1.968504,0.223694,2.94531833572,0,0,0,122.7, 0, 2,0,0,1024,1024,1024,1024,0,0,0,0,117.7,0,0,97,3.888,3.886,3.915,0,0,0,8.232,88.7,62.513778903328,1.64042,6,P-GPS,
12300,2024-03-30 02:26:26,-34.4415268026828,150.842435937658,1.64042,,,62.513778903328,6.233596,0,2.95220153804,4.604494898,14,4,11.698,62.841862903328,1.968504,0.223694,2.95220153804,0,0,0,120.3, -0.1, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,117.7,0,0,97,3.888,3.886,3.915,0,0,0,8.232,88.7,62.513778903328,1.64042,6,P-GPS,
12400,2024-03-30 02:26:26,-34.4415266788559,150.842435898139,1.64042,,,62.513778903328,6.233596,0,2.95701124948,4.6512140596,14,4,11.698,62.841862903328,1.968504,0.223694,2.95701124948,0,0,0,118.8, -0.3, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,117.7,0,0,97,3.888,3.886,3.915,0,0,0,8.232,88.7,62.513778903328,1.64042,6,P-GPS,
12500,2024-03-30 02:26:26,-34.4415265672391,150.842435833664,1.64042,,,62.513778903328,6.233596,0,2.95391741736,4.6963256096,14,4,11.698,62.841862903328,1.968504,0.223694,2.95701124948,0,0,0,118.1, -0.5, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,117.7,0,0,97,3.888,3.886,3.915,0,0,0,8.232,88.7,62.513778903328,1.64042,6,P-GPS,
12600,2024-03-30 02:26:26,-34.4415264276065,150.84243577191,1.64042,,,62.513778903328,6.233596,0,2.95624681376,4.7505578948,14,4,11.698,62.841862903328,1.968504,0.223694,2.95701124948,0,0,0,118, -0.8, 1.9,0,0,1024,1024,1024,1559,0,0,0,81,118.2,0,0,97,3.888,3.886,3.915,0,0,0,8.232,88.7,62.513778903328,1.64042,6,P-GPS,
12700,2024-03-30 02:26:26,-34.4415263196928,150.842435721038,1.64042,,,62.513778903328,6.233596,0,2.95786098704,4.792815114,14,4,11.698,62.841862903328,1.968504,0.223694,2.95786098704,0,0,0,117.8, -1, 1.8,0,0,1024,1024,1024,1684,0,0,0,100,124.9,0,0,97,3.888,3.886,3.915,0,0,0,8.232,88.7,62.513778903328,1.64042,6,P-GPS,
12800,2024-03-30 02:26:26,-34.4415261850661,150.842435673563,1.64042,,,62.513778903328,6.233596,0,2.96508539672,4.8439634096,14,4,11.741,62.841862903328,1.968504,0.223694,2.96508539672,0,0,0,119.3, -1, 1.6,0,0,1024,1024,1024,1684,0,0,0,100,133.7,0,0,97,3.881,3.88,3.908,0,0,0,8.336,88.7,62.513778903328,1.64042,6,P-GPS,
12900,2024-03-30 02:26:26,-34.4415260860762,150.84243560781,1.64042,,,62.513778903328,6.233596,0,2.96257555412,4.8851379516,14,4,11.741,62.841862903328,1.968504,0.223694,2.96508539672,0,0,0,125.1, -1.3, 1.5,0,0,1024,1024,1024,1684,0,0,0,100,142.7,0,0,97,3.881,3.88,3.908,0,0,0,8.336,88.7,62.513778903328,1.64042,6,P-GPS,
13000,2024-03-30 02:26:26,-34.4415259493977,150.842435547191,1.64042,,,62.513778903328,6.233596,0,2.96816282464,4.9382219428,14,4,11.741,62.841862903328,1.968504,0.223694,2.96816282464,0,0,0,132.2, -1.6, 1.7,0,0,1024,1024,1024,1684,0,0,0,100,151.7,0,0,97,3.881,3.88,3.908,0,0,0,8.336,88.7,62.513778903328,1.64042,6,P-GPS,
13100,2024-03-30 02:26:26,-34.4415258270266,150.842435485279,1.64042,,,62.513778903328,6.233596,0,2.97191938644,4.9866143328,14,4,11.741,62.841862903328,1.968504,0.223694,2.97191938644,0,0,0,140.8, -1.9, 1.7,0,0,1024,1024,1024,1684,0,0,0,100,160.7,0,0,97,3.881,3.88,3.908,0,0,0,8.336,88.7,62.513778903328,1.64042,6,P-GPS,
13200,2024-03-30 02:26:26,-34.4415256720085,150.842435440585,1.64042,,,62.513778903328,6.233596,0,2.98670941316,5.0447508176,14,4,11.741,62.841862903328,1.968504,0.223694,2.98670941316,0,0,0,149.3, -2, 1.9,0,0,1024,1024,1024,1684,0,0,0,100,169.7,0,0,97,3.881,3.88,3.908,0,0,0,8.336,88.7,62.513778903328,1.64042,6,P-GPS,
13300,2024-03-30 02:26:26,-34.4415255517023,150.842435398521,1.64042,,,62.513778903328,6.233596,0,2.99697844236,5.0904201104,14,4,11.741,62.841862903328,1.968504,0.223694,2.99697844236,0,0,0,158.1, -2.2, 2.1,0,0,1024,1024,1024,1502,0,0,0,72,178.7,0,0,97,3.881,3.88,3.908,0,0,0,8.336,88.7,62.513778903328,1.64042,6,P-GPS,
13400,2024-03-30 02:26:27,-34.4415254234461,150.842435366797,1.64042,,,62.513778903328,6.233596,0,3.012057183,5.1381891408,14,4,11.741,62.841862903328,1.968504,0.223694,3.012057183,0,0,0,167, -2.2, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,187.9,0,0,97,3.881,3.88,3.908,0,0,0,8.336,88.7,62.513778903328,1.64042,6,P-GPS,
13500,2024-03-30 02:26:27,-34.4415253516089,150.842435321305,1.64042,,,62.513778903328,6.233596,0,3.01364182872,5.1677495092,14,4,11.741,62.841862903328,1.968504,0.223694,3.01364182872,0,0,0,175.7, -2.2, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,191.2,0,0,97,3.881,3.88,3.908,0,0,0,8.336,88.7,62.513778903328,1.64042,6,P-GPS,
13600,2024-03-30 02:26:27,-34.4415253259121,150.842435286628,1.64042,,,62.513778903328,6.233596,0,3.00954077872,5.1817915044,14,4,11.741,62.841862903328,1.968504,0.223694,3.01364182872,0,0,0,184.1, -2.2, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,191.2,0,0,97,3.881,3.88,3.908,0,0,0,8.336,88.7,62.513778903328,1.64042,6,P-GPS,
